maxIntensity,f2,mean_MFCC_2nd_coef,mean_MFCC_3rd_coef,mean_MFCC_6th_coef,std_Log_energy,std_MFCC_6th_coef,std_MFCC_10th_coef,std_delta_log_energy,std_4th_delta,std_5th_delta,std_6th_delta,std_7th_delta,std_8th_delta,std_9th_delta,std_10th_delta,std_11th_delta,std_delta_delta_log_energy,std_4th_delta_delta,std_5th_delta_delta,std_6th_delta_delta,std_7th_delta_delta,std_8th_delta_delta,std_9th_delta_delta,std_10th_delta_delta,std_11th_delta_delta,std_12th_delta_delta,app_entropy_shannon_9_coef,tqwt_energy_dec_6,tqwt_energy_dec_7,tqwt_energy_dec_11,tqwt_energy_dec_12,tqwt_energy_dec_13,tqwt_energy_dec_19,tqwt_energy_dec_21,tqwt_energy_dec_26,tqwt_energy_dec_35,tqwt_entropy_shannon_dec_6,tqwt_entropy_shannon_dec_9,tqwt_entropy_shannon_dec_10,tqwt_entropy_shannon_dec_11,tqwt_entropy_shannon_dec_12,tqwt_entropy_shannon_dec_13,tqwt_entropy_shannon_dec_14,tqwt_entropy_shannon_dec_15,tqwt_entropy_shannon_dec_16,tqwt_entropy_shannon_dec_17,tqwt_entropy_shannon_dec_33,tqwt_entropy_log_dec_13,tqwt_entropy_log_dec_16,tqwt_entropy_log_dec_25,tqwt_entropy_log_dec_27,tqwt_entropy_log_dec_34,tqwt_entropy_log_dec_35,tqwt_TKEO_mean_dec_5,tqwt_TKEO_mean_dec_6,tqwt_TKEO_mean_dec_10,tqwt_TKEO_mean_dec_11,tqwt_TKEO_mean_dec_12,tqwt_TKEO_mean_dec_13,tqwt_TKEO_mean_dec_14,tqwt_TKEO_mean_dec_16,tqwt_TKEO_mean_dec_17,tqwt_TKEO_mean_dec_19,tqwt_TKEO_mean_dec_32,tqwt_TKEO_mean_dec_34,tqwt_TKEO_mean_dec_36,tqwt_TKEO_std_dec_9,tqwt_TKEO_std_dec_12,tqwt_TKEO_std_dec_13,tqwt_TKEO_std_dec_14,tqwt_TKEO_std_dec_15,tqwt_TKEO_std_dec_16,tqwt_TKEO_std_dec_17,tqwt_medianValue_dec_34,tqwt_medianValue_dec_36,tqwt_meanValue_dec_36,tqwt_stdValue_dec_6,tqwt_stdValue_dec_7,tqwt_stdValue_dec_13,tqwt_stdValue_dec_14,tqwt_stdValue_dec_15,tqwt_stdValue_dec_16,tqwt_stdValue_dec_21,tqwt_stdValue_dec_33,tqwt_minValue_dec_13,tqwt_minValue_dec_14,tqwt_minValue_dec_15,tqwt_minValue_dec_17,tqwt_minValue_dec_26,tqwt_maxValue_dec_12,tqwt_maxValue_dec_13,tqwt_maxValue_dec_14,tqwt_maxValue_dec_15,tqwt_maxValue_dec_16,tqwt_maxValue_dec_17,tqwt_kurtosisValue_dec_17,tqwt_kurtosisValue_dec_18,tqwt_kurtosisValue_dec_26,tqwt_kurtosisValue_dec_36
72.74947927,1155.34221,0.70505,2.0768,-1.844,0.24255,0.52494,0.37946,0.039846,0.067838,0.082758,0.075409,0.045262,0.049971,0.046164,0.056769,0.047504,0.015707,0.036951,0.040287,0.039275,0.023995,0.024561,0.024483,0.027272,0.024284,0.019498,-1962222599.0,0.0011547,0.00036911,0.0012539,0.00074574,0.0039918,0.21048,0.030559,0.03118,2.62e-06,8.7764,10.2217,10.4858,9.2822,5.6221,24.9204,63.9886,71.9565,142.236,401.2127,0.22735,-125966.1297,-52705.563,-9957.1035,-4007.7395,-3573.7159,-3123.1126,4.97e-05,3.69e-05,8.47e-05,0.00010243,3.91e-05,0.00026896,0.0015824,0.0041863,0.026744,0.068196,0.00028284,2.22e-05,2.28e-05,0.00010912,9.3e-05,0.00029305,0.001593,0.003365,0.0065594,0.027006,-9.51e-05,2e-07,-0.00014649,0.0044888,0.0027801,0.015798,0.030611,0.037558,0.062925,0.090646,0.0087971,-0.049355,-0.11444,-0.15852,-0.42949,-0.35218,0.031022,0.051,0.11313,0.15243,0.24482,0.44753,2.8242,2.6913,1.9721,35.2767
80.24642288,1000.547036,1.2149,0.025571,-2.9315,0.15739,0.44718,0.18532,0.029414,0.034221,0.041647,0.047684,0.058503,0.0427,0.0408,0.033705,0.046186,0.013139,0.015533,0.019844,0.022813,0.024836,0.020258,0.01683,0.016124,0.02084,0.022725,-2537249627.0,2.37e-05,0.00019418,0.00061494,0.00020252,0.00099574,0.27292,0.046615,0.052854,6.07e-07,1.4241,76.2023,71.972,25.4501,9.0389,38.3678,153.8261,349.1163,622.8955,1108.9112,0.038083,-119842.8569,-35874.1643,-4839.3213,-2755.2759,-3502.5508,-2983.0376,9.93e-07,2.88e-06,0.00094318,0.00028391,9.46e-05,0.00036444,0.0034456,0.036967,0.12333,0.63194,2.77e-05,2.33e-05,2.37e-05,0.0018195,0.00028387,0.00058357,0.0037449,0.016702,0.035393,0.078943,-0.00025658,-0.014087,-0.014183,0.0016595,0.0052049,0.020367,0.052179,0.098113,0.16384,0.28898,0.0032571,-0.1319,-0.22313,-0.38672,-0.68992,-0.87708,0.10405,0.1319,0.23244,0.38503,0.45497,0.68992,2.0101,2.1619,1.63,2.6109
85.07589999,1329.57348,0.18971,-2.0757,-1.1305,0.18072,0.40396,0.27835,0.039409,0.047225,0.042144,0.040434,0.036899,0.036403,0.039673,0.039957,0.029762,0.015688,0.023312,0.022388,0.021007,0.016772,0.018328,0.019969,0.02165,0.013396,0.017662,-2770674018.0,3.01e-05,0.00020467,0.0043957,0.011765,0.058877,0.21518,0.011688,0.025717,9.27e-08,4.6469,121.5645,218.6058,353.6001,750.4335,2094.177,2425.8517,1379.4513,1020.6675,1228.0278,0.047712,-46065.2893,-29771.4849,-3867.6598,-2666.4119,-3688.8884,-3162.5305,9.14e-06,1.12e-05,0.002389,0.006802,0.010226,0.10209,0.31634,0.069085,0.39759,1.5269,3.17e-05,1.81e-05,2.04e-05,0.0018684,0.013916,0.058336,0.1754,0.10337,0.072241,0.31609,0.00025196,-0.0098507,-0.010009,0.0032577,0.0093051,0.27272,0.40318,0.27529,0.24788,0.25198,0.0037766,-0.62372,-0.90103,-0.73159,-1.3285,-0.97886,0.33219,0.62372,0.93619,0.67147,0.89628,1.3285,2.1261,1.6998,1.5507,9.0822
80.33462628,939.7501787,1.8623,-0.094956,-3.9381,0.32498,0.40118,0.30005,0.056972,0.037794,0.042811,0.05852,0.039541,0.038414,0.039617,0.029774,0.046028,0.023449,0.019645,0.021154,0.029019,0.017155,0.02029,0.019861,0.014209,0.019442,0.013834,-2506510644.0,1.52e-05,0.00039881,0.0006685,8.27e-05,0.00040904,0.29914,0.055269,0.058273,5.89e-06,0.74081,126.2393,86.9324,20.5516,3.1228,13.433,85.5506,252.2829,376.9914,717.5365,0.18704,-136979.4016,-42588.2426,-5268.2849,-2830.6651,-3519.8508,-2918.8539,1.31e-07,5e-07,0.0012189,0.00022045,2.89e-05,9.06e-05,0.0013335,0.022725,0.046431,0.51446,0.00015804,0.00015994,0.00041256,0.0033784,0.00010374,0.00022566,0.0015889,0.0093348,0.025989,0.044951,-8.39e-05,-0.0138,-0.015557,0.0011412,0.0064028,0.011205,0.03642,0.079262,0.11884,0.2701,0.0097367,-0.10732,-0.13453,-0.26968,-0.54268,-0.84684,0.079135,0.10732,0.13195,0.27749,0.40489,0.54268,2.1991,2.0965,1.6086,92.2488
79.06625293,1166.228775,1.0493,-1.3464,-2.0884,0.12161,0.43545,0.28033,0.015298,0.037482,0.033933,0.050397,0.041618,0.029012,0.029581,0.024921,0.025032,0.0077495,0.017463,0.015282,0.026599,0.021509,0.015618,0.015386,0.012322,0.012132,0.013578,-1829264702.0,3.86e-05,0.00018876,0.0018576,0.0015105,0.0090775,0.21784,0.034035,0.025334,1.35e-06,1.9202,32.3336,50.1272,54.8027,43.7683,201.0136,563.3615,680.1555,469.9855,908.6277,0.085015,-93403.4398,-40214.2768,-8125.7855,-2224.0296,-3709.3009,-3257.7444,5.65e-07,3.27e-06,0.00050432,0.00078646,0.00046695,0.0027695,0.022324,0.023597,0.084853,0.37609,6.67e-05,4.51e-05,7.85e-05,0.00040048,0.00098531,0.0031512,0.019754,0.038747,0.031036,0.060788,-8.1e-05,-0.013538,-0.012829,0.0018793,0.0045554,0.054589,0.11998,0.15572,0.13761,0.2192,0.0057907,-0.17217,-0.33728,-0.48034,-0.61322,-0.60292,0.093639,0.17217,0.33675,0.45824,0.4176,0.61322,2.1576,2.2454,1.622,85.9401
76.94002209,1143.789501,0.78531,1.3862,-3.4064,0.18858,0.47827,0.39589,0.036217,0.062862,0.071235,0.065609,0.058104,0.059867,0.055177,0.050355,0.048416,0.014509,0.033594,0.036977,0.034395,0.027896,0.03003,0.029124,0.025378,0.021373,0.018383,-2400850709.0,0.0002066,0.00047521,0.00099779,0.00074383,0.0068388,0.21711,0.028154,0.051841,1.06e-05,5.8919,44.1778,47.3058,21.7571,16.819,113.8412,343.4791,459.3879,455.2388,787.3542,1.3663,-99351.2996,-40355.5677,-6196.7667,-3137.8158,-2772.8866,-2376.9919,1.06e-05,1.76e-05,0.00053734,0.00024502,0.00010467,0.0013105,0.01103,0.022951,0.08489,0.26128,0.0025515,0.00029787,0.00034702,0.00060324,0.00031626,0.00096543,0.0088038,0.019626,0.028514,0.071947,0.00088189,-0.0015706,-0.0019035,0.0034833,0.005787,0.037936,0.085022,0.11674,0.13446,0.15962,0.024051,-0.17311,-0.23089,-0.31198,-0.61711,-0.63615,0.11672,0.17311,0.25291,0.32635,0.37773,0.61711,2.5633,2.4169,1.6315,13.7399
75.29018008,1182.162006,0.56594,-0.026802,-1.0653,1.0576,0.4935,0.24359,0.063093,0.038368,0.04558,0.041821,0.042791,0.044684,0.039345,0.033497,0.032884,0.023263,0.017381,0.01855,0.018014,0.017527,0.020345,0.016349,0.014143,0.014558,0.017232,-4586852910.0,2.79e-05,0.00011437,0.0011656,0.0051757,0.013403,0.032203,0.052597,0.0034805,1.19e-05,0.33073,8.3218,7.323,9.3322,33.9097,73.6112,84.89,78.7871,104.1713,113.6689,0.46544,-112765.5851,-54333.8623,-4431.3561,-10741.3867,-3378.7086,-2792.9613,7.8e-07,6.11e-07,5.86e-05,5.91e-05,0.00037873,0.0015093,0.0024096,0.0042256,0.0061554,0.0081614,0.0005739,7.92e-05,7.84e-05,6.85e-05,0.00048785,0.0019478,0.003493,0.0036581,0.004397,0.0065012,-5.93e-06,-0.01501,-0.015624,0.00073227,0.0016235,0.030371,0.037306,0.039715,0.050844,0.12476,0.013366,-0.12694,-0.17389,-0.16189,-0.22143,-0.22281,0.076933,0.12694,0.16521,0.1681,0.17403,0.22143,2.959,2.1907,2.4785,42.4483
75.86364903,1189.871805,-1.2335,1.1733,-2.1457,0.1816,0.4418,0.33178,0.032681,0.076812,0.075111,0.05158,0.055784,0.044077,0.036987,0.029134,0.030665,0.01182,0.038698,0.035844,0.025959,0.026201,0.021911,0.017249,0.014347,0.015816,0.013314,-2351758017.0,0.00048006,0.0015135,0.0030227,0.0016655,0.015631,0.12965,0.014675,0.036627,8.39e-05,8.3712,97.1294,110.2709,39.6298,22.9325,160.7703,442.6729,472.01,389.6803,869.6339,1.9007,-92557.2286,-41465.0591,-7683.5995,-3675.2766,-2651.1842,-2275.8061,1.99e-05,2.44e-05,0.0014971,0.00045415,0.00015014,0.0019927,0.015927,0.015471,0.083693,0.093969,0.0031033,0.00085065,0.00024345,0.0014015,0.00047668,0.0014414,0.0093706,0.018824,0.023611,0.03679,-0.00069434,0.00081887,0.00071432,0.0042916,0.0083475,0.046356,0.098701,0.11795,0.11996,0.093142,0.029666,-0.14677,-0.23413,-0.29667,-0.49236,-0.45933,0.13941,0.14677,0.24139,0.33236,0.34073,0.49236,1.7763,1.9668,1.6805,7.4912
74.94415292,1277.373568,1.8598,-1.9561,-1.6223,0.32138,0.39862,0.24894,0.052288,0.08014,0.063417,0.070416,0.069232,0.037717,0.045404,0.038579,0.048997,0.020121,0.039663,0.029652,0.03231,0.027608,0.016411,0.020604,0.015352,0.02029,0.020884,-5487915384.0,1.24e-05,4.85e-05,0.00050879,0.00075865,0.0025404,0.059284,0.0137,0.0030107,2.88e-06,0.19379,6.7433,9.8248,5.8754,8.5182,24.216,51.0412,154.5548,416.4822,497.7851,0.26319,-126085.0283,-38878.5365,-4387.4904,-11560.7362,-3822.4934,-3475.1723,1.38e-07,3.42e-07,8.95e-05,5.2e-05,7.38e-05,0.0003299,0.0010744,0.022664,0.044819,0.028678,0.00032233,2.62e-05,7.15e-05,5.74e-05,0.0001152,0.00036114,0.0012056,0.0036865,0.011872,0.038862,-5.78e-05,-0.014479,-0.015242,0.0005737,0.0012418,0.015538,0.026762,0.057069,0.1202,0.074827,0.010009,-0.084468,-0.091971,-0.18533,-0.54994,-0.18647,0.067768,0.084468,0.10729,0.18334,0.34488,0.54994,2.5675,2.6009,2.1608,92.5724
77.47091117,1028.383173,5.5262,2.3814,-0.62284,0.27859,0.31609,0.30561,0.031725,0.057524,0.044934,0.03844,0.04202,0.046855,0.035384,0.032926,0.045013,0.0095685,0.025816,0.022331,0.018894,0.021053,0.02467,0.016483,0.016144,0.02358,0.017179,-2269427631.0,1.3e-05,1.26e-05,2.97e-05,2.85e-05,8.71e-05,0.021623,0.01201,0.30851,1.51e-05,0.40785,0.33985,0.71691,0.81671,0.7662,2.1108,9.6076,23.8692,29.0942,49.1443,0.35652,-165253.8535,-66580.7485,-4209.4697,-1011.5989,-3322.5235,-2966.667,1.49e-06,1.1e-06,4.36e-06,6.4e-06,6.44e-06,1.59e-05,0.00012061,0.00091424,0.0014848,0.022699,0.00036781,0.00025752,0.00056538,5.83e-06,1.47e-05,2.8e-05,0.0001402,0.00063665,0.00085324,0.0019201,-0.0004116,-0.015624,-0.013424,0.00080961,0.00087314,0.0039686,0.010187,0.019006,0.023657,0.096665,0.013876,-0.0252,-0.039668,-0.070467,-0.1194,-1.3764,0.023286,0.0252,0.041675,0.071745,0.072145,0.1194,3.117,2.5181,1.5954,90.2271
75.09288826,1250.505765,3.4491,-1.1783,-0.45724,0.66212,0.23463,0.26124,0.046828,0.036841,0.029125,0.033144,0.030371,0.03654,0.035602,0.037799,0.037309,0.016002,0.019755,0.017484,0.018074,0.01617,0.020411,0.01793,0.017455,0.01654,0.014212,-3057985136.0,7.14e-05,6.8e-05,0.0008346,0.00042578,0.0013771,0.040298,0.024022,0.33176,1.48e-06,0.70736,2.4278,6.376,6.2159,3.3384,9.38,28.0192,59.4768,113.114,185.6094,0.061724,-141567.5664,-54328.7683,-4874.5067,-3655.36,-3771.2172,-3217.0417,2.94e-07,2.06e-06,4.94e-05,6.45e-05,2.73e-05,9.57e-05,0.000502,0.0041298,0.011531,0.012014,3.89e-05,1.37e-05,1.26e-05,1.3e-05,4.19e-05,0.0001154,0.00061474,0.001715,0.0041742,0.013909,7.14e-05,-0.014537,-0.014629,0.0010931,0.0011683,0.0090878,0.01888,0.032425,0.053846,0.07871,0.0042354,-0.037984,-0.084954,-0.13961,-0.30692,-1.0322,0.020271,0.037984,0.084954,0.12536,0.19463,0.33721,3.5745,3.679,2.2676,28.7122
81.16880488,1070.165564,0.49475,1.8343,-1.8233,0.23624,0.52507,0.23255,0.039693,0.12643,0.11591,0.070002,0.065046,0.052642,0.047558,0.0362,0.03652,0.018696,0.060873,0.057502,0.036052,0.031138,0.026326,0.022186,0.01895,0.017087,0.017901,-3572907289.0,0.000313,0.00036207,0.00087097,0.00060655,0.004011,0.08468,0.034011,0.053043,3.73e-06,13.9076,36.7189,45.7954,31.5909,22.5114,117.5676,461.0134,842.2014,1017.5945,1281.1647,1.2055,-101246.7167,-30274.4683,-3291.6691,-5533.0867,-3281.6582,-2778.4682,0.00016025,4.93e-05,0.00052615,0.00039959,0.00024638,0.001247,0.013809,0.097396,0.25276,0.15218,0.0021829,0.0001377,0.00033679,0.00045066,0.00051754,0.0016465,0.012851,0.054414,0.11215,0.20037,0.00039837,0.00035468,-0.0013677,0.0057943,0.0068267,0.039263,0.10465,0.18638,0.25991,0.2371,0.022521,-0.17557,-0.34975,-0.62612,-1.0577,-1.0732,0.075081,0.13877,0.37425,0.63718,0.75534,1.0844,2.2902,2.1634,1.9122,91.9788
77.58220107,1320.667295,0.60834,1.5486,-2.3538,0.52841,0.51227,0.42629,0.10243,0.1177,0.092549,0.090434,0.086349,0.060685,0.061022,0.066199,0.057497,0.043984,0.062493,0.045034,0.048187,0.038554,0.03218,0.033296,0.031843,0.025961,0.021948,-3858581817.0,0.00036619,0.00042676,0.00014037,0.0010501,0.0052128,0.42498,0.030857,0.0047286,1.35e-06,5.7083,10.4499,5.7546,2.2545,14.3013,56.732,94.0114,69.9359,97.7165,325.9063,0.60109,-111234.1367,-55005.2954,-8062.7383,-9884.2245,-3623.0575,-3147.0661,2.06e-05,2.12e-05,4.75e-05,1.24e-05,8.99e-05,0.00089279,0.0026272,0.00273,0.015813,0.29711,0.001003,2.33e-05,2.88e-05,0.00011512,0.00013194,0.000739,0.0021818,0.0018472,0.0035953,0.013138,3.47e-05,-0.00097227,-0.0010196,0.0035316,0.0041763,0.025223,0.037941,0.035499,0.048875,0.12726,0.014921,-0.07975,-0.12756,-0.1173,-0.34664,-0.20366,0.056063,0.087064,0.11962,0.11341,0.1665,0.38787,2.5385,2.7524,2.0401,27.2229
50.72742388,1377.864124,2.1062,-1.7271,-0.32879,0.54096,0.36055,0.31676,0.055043,0.061998,0.047816,0.062251,0.057602,0.044594,0.039091,0.041676,0.036197,0.021429,0.029822,0.023536,0.029545,0.025296,0.022914,0.019649,0.023668,0.018455,0.019505,-5195504817.0,2.15e-06,4.07e-05,0.0003912,0.0034399,0.012906,0.02169,0.0040418,0.017199,7.24e-06,8.37e-05,0.033454,0.020955,0.014561,0.10987,0.36768,0.46974,0.31707,0.49543,0.73304,0.0018407,-188030.5457,-100802.2518,-12743.282,-14931.7716,-4869.5266,-4239.4575,9.72e-11,1.32e-10,1.03e-07,3.57e-08,4.91e-07,3.6e-06,6.68e-06,8.79e-06,1.76e-05,2.08e-05,1.04e-06,2.78e-07,2.14e-07,1.84e-07,5.39e-07,3.54e-06,6.58e-06,5.24e-06,8.32e-06,1.71e-05,-1.66e-05,-1e-05,-4.22e-05,1.03e-05,4.9e-05,0.0015064,0.0019017,0.0016985,0.0023819,0.0017481,0.00062077,-0.0052887,-0.0066746,-0.0064889,-0.012582,-0.022914,0.0025093,0.0052887,0.0066274,0.006338,0.00901,0.012582,2.7683,3.2825,2.5054,65.2151
78.80160501,1325.686914,-0.17761,-1.5046,-0.22297,0.12846,0.2,0.19355,0.011317,0.029878,0.033218,0.02523,0.029478,0.030647,0.024886,0.026733,0.026231,0.0044015,0.015769,0.01907,0.013848,0.014963,0.01601,0.011905,0.01351,0.012781,0.011715,-3158866697.0,0.00014364,0.00020432,0.026168,0.030551,0.034128,0.13896,0.023448,0.053044,1.24e-05,6.3911,108.1795,228.7179,499.4406,529.4284,566.0843,870.0755,603.8096,460.8548,1114.112,0.38053,-74466.3495,-38538.9149,-4036.1573,-4433.4164,-2791.1051,-2314.6509,2.73e-05,2.4e-05,0.0023177,0.0098995,0.014387,0.015016,0.045173,0.017839,0.11078,0.22004,0.00019795,0.00040373,0.0053746,0.0017817,0.015215,0.016214,0.031003,0.03403,0.023177,0.056346,0.00080967,0.00073321,-0.0011233,0.0036183,0.0047274,0.10558,0.15781,0.14327,0.13098,0.18147,0.011993,-0.34979,-0.43391,-0.41357,-0.58316,-0.70702,0.32704,0.32997,0.43333,0.40993,0.34075,0.59555,1.7702,1.7683,1.5459,3.2026
66.19914495,1607.413696,1.568,0.57914,-1.1075,0.7996,0.75258,0.45622,0.1324,0.087465,0.077178,0.066375,0.070244,0.04364,0.061543,0.075498,0.064355,0.036274,0.037068,0.032645,0.027809,0.029591,0.021733,0.02912,0.033156,0.026688,0.022129,-1885945424.0,0.0048054,0.0009379,0.015963,0.052055,0.067976,0.032467,0.047801,0.018109,4.41e-05,1.2027,1.9873,1.711,3.2437,8.8306,10.5569,5.382,4.7047,8.458,13.9905,0.14751,-153675.1971,-82122.2908,-14818.2739,-10874.0119,-4064.4484,-3683.2064,2.85e-05,3.37e-06,1.25e-05,2.18e-05,0.00012354,0.00022791,0.00011618,0.00022648,0.00054501,0.00026876,0.00026259,8.51e-06,1.57e-05,0.00013105,0.0006119,0.0012707,0.00087052,0.00060126,0.00071844,0.0012092,3.14e-05,-0.0029262,-0.003185,0.0015525,0.00075135,0.011053,0.0084897,0.0083929,0.012374,0.019221,0.0068575,-0.18555,-0.16413,-0.13956,-0.11356,-0.14336,0.12964,0.19859,0.16849,0.11639,0.11004,0.15402,8.1468,7.0838,8.467,100.4309
69.15421037,1045.018036,4.2853,0.53516,-0.36128,0.77193,0.59247,0.25964,0.064511,0.059331,0.064456,0.057398,0.038463,0.032777,0.030861,0.033323,0.038868,0.023161,0.025548,0.024111,0.023115,0.018275,0.018383,0.015537,0.017262,0.017121,0.014517,-1575430436.0,1.57e-05,1.94e-05,0.00048359,0.00028308,0.0011889,0.084948,0.036466,0.16392,2.65e-05,0.19086,2.3069,5.038,4.4774,2.6232,9.7964,35.9945,58.964,60.1951,116.5748,0.33364,-144010.6792,-62727.6726,-7113.2939,-2123.0344,-3368.2461,-3043.3386,1.16e-06,5.28e-07,4.02e-05,4.51e-05,2.48e-05,8.06e-05,0.00069774,0.0020103,0.0057465,0.035262,0.00069962,0.0001872,0.00045731,3.08e-05,9.27e-05,0.00017188,0.00094745,0.0028398,0.004033,0.0088415,-3.99e-05,-0.014608,-0.012646,0.00057349,0.00069844,0.009457,0.022161,0.033293,0.038207,0.10861,0.012649,-0.068518,-0.10088,-0.15532,-0.29194,-0.78228,0.064586,0.068518,0.099053,0.1656,0.20115,0.29194,4.3946,4.1445,1.8718,94.0248
73.37945675,1276.035006,2.5453,-1.1608,-1.2204,0.20704,0.34422,0.25784,0.034103,0.045411,0.0302,0.037041,0.044548,0.034304,0.037081,0.034034,0.03338,0.012213,0.022115,0.01545,0.017748,0.021881,0.016398,0.017501,0.016924,0.018662,0.01401,-6701270452.0,4.14e-05,0.00011063,0.00018312,0.0016055,0.0077684,0.070292,0.036445,0.00016674,2.6e-06,0.46814,1.3213,1.02,1.7914,12.9131,49.484,90.1803,93.0217,114.7238,210.9357,0.046682,-116795.4428,-54080.0336,-6055.9723,-11562.7756,-3775.996,-3189.6606,3.83e-07,9.99e-07,6.97e-06,8.19e-06,8.66e-05,0.00077347,0.0024389,0.0040775,0.011808,0.020183,3.56e-05,1.57e-05,3.65e-05,4.35e-05,0.0001459,0.00086277,0.0026783,0.0029416,0.0044879,0.0091083,8.63e-05,-0.014983,-0.014542,0.00091388,0.0016357,0.023685,0.037594,0.042316,0.054072,0.10639,0.003764,-0.10755,-0.15568,-0.16654,-0.24626,-0.087453,0.088337,0.10755,0.16567,0.13935,0.23164,0.24626,2.1858,2.033,20.354,78.6217
82.02801638,1265.56994,1.1154,2.0734,-0.61793,0.13475,0.19728,0.2483,0.018929,0.042424,0.037624,0.026817,0.030727,0.034791,0.025189,0.025967,0.028892,0.0068305,0.019966,0.016416,0.011641,0.013043,0.014732,0.013247,0.012303,0.012361,0.011781,-3871190165.0,7.16e-05,0.00013099,0.00014778,0.00065301,0.0041007,0.065214,0.32475,0.042899,7.94e-06,6.3218,31.1153,15.2468,11.0792,40.6161,183.5796,377.9238,293.802,123.8801,257.8445,0.8064,-94174.2075,-55090.9204,-1701.2686,-6978.3091,-2850.4131,-2448.0639,4.94e-05,1.88e-05,0.00013019,9.32e-05,0.00030143,0.003115,0.014932,0.0044683,0.013149,0.20581,0.00090647,0.00053681,0.0032592,0.00034763,0.00033448,0.003015,0.013696,0.013508,0.0062588,0.015188,-0.00017257,-0.00019391,0.0027057,0.0035933,0.005323,0.051465,0.091354,0.087547,0.057849,0.94974,0.020209,-0.16693,-0.28689,-0.27315,-0.3472,-1.1339,0.057661,0.17157,0.30882,0.26151,0.19188,0.32812,3.0501,2.124,1.7262,10.0114
76.65120092,1248.107372,2.4801,1.0744,-2.1769,0.16977,0.28194,0.19407,0.029575,0.057897,0.037283,0.046832,0.049338,0.035659,0.030519,0.029952,0.027533,0.014522,0.024466,0.019247,0.022284,0.023375,0.018337,0.016327,0.014989,0.014368,0.019333,-2511637417.0,7.19e-05,0.0001347,9.97e-05,0.0002821,0.0018528,0.060141,0.023767,0.069281,8.26e-07,1.9241,8.0968,6.6661,2.386,6.0206,30.2507,75.0966,158.0913,639.8309,1245.885,0.034856,-125165.6493,-34084.6173,-5894.5895,-3243.9473,-4044.4677,-3359.8748,9.79e-07,5.07e-06,5.71e-05,1.83e-05,3.21e-05,0.00037789,0.0018687,0.025327,0.17673,0.051512,1.7e-05,1.67e-05,3.49e-05,8.14e-05,4.84e-05,0.00045863,0.0028208,0.0059619,0.01673,0.057943,-0.00010491,-0.014551,-0.014035,0.0018654,0.0027962,0.017921,0.034465,0.058918,0.16021,0.1331,0.0033833,-0.086367,-0.15809,-0.22542,-0.65925,-0.69921,0.02769,0.086367,0.15845,0.21332,0.395,0.65925,1.6715,1.9549,1.6014,60.1432
76.51544831,1143.224435,2.855,1.0472,-2.0634,0.13598,0.2681,0.28036,0.020961,0.036484,0.038855,0.034852,0.033165,0.031439,0.029349,0.042083,0.024037,0.010002,0.01899,0.021436,0.018601,0.017813,0.015897,0.016547,0.019379,0.013646,0.016171,-2449782553.0,5.32e-05,8.16e-05,0.0001342,0.00020846,0.0011368,0.078853,0.022583,0.089477,6.45e-07,1.4716,8.0478,8.1773,3.1491,4.6039,20.6248,45.8675,114.6199,587.1813,1201.3897,0.040338,-129923.2619,-35192.2413,-5541.0341,-2791.9858,-3945.4357,-3449.7822,9.71e-07,4.13e-06,7.21e-05,2.69e-05,2.6e-05,0.00025877,0.0010311,0.022162,0.16258,0.07138,3.18e-05,1.38e-05,1.26e-05,7.43e-05,8.87e-05,0.00030331,0.0011347,0.0025749,0.014229,0.059511,0.00013881,-0.014784,-0.014779,0.001629,0.0022091,0.014248,0.025093,0.047911,0.15142,0.13169,0.0037361,-0.066272,-0.089584,-0.13414,-0.65339,-0.69512,0.066736,0.066272,0.083787,0.16876,0.37127,0.65339,1.6986,1.9439,1.5547,8.749
58.22475486,1061.756507,2.9202,-0.69796,-1.5254,0.43047,0.32789,0.3335,0.063416,0.075936,0.087591,0.058118,0.052826,0.060627,0.045963,0.047778,0.039733,0.02654,0.030241,0.034508,0.027368,0.02469,0.029842,0.021876,0.019984,0.01818,0.019675,-1889647731.0,5.19e-07,1.07e-05,0.00088963,0.00031935,0.0011839,0.29571,0.13637,0.015109,2.07e-06,0.00020579,0.095651,0.20537,0.26258,0.10111,0.34683,1.7323,3.349,2.2898,4.1906,0.0058006,-190439.6985,-89824.5326,-16566.6645,-8637.4779,-4867.5298,-4173.6535,1.92e-10,2.72e-10,1.08e-06,2.19e-06,6.59e-07,1.59e-06,1.99e-05,4.96e-05,7.11e-05,0.0028153,4.87e-06,4.97e-07,6.91e-07,8.22e-07,1.54e-06,2.56e-06,2.11e-05,7.2e-05,6.58e-05,9.75e-05,1.4e-05,-1.91e-06,-7.21e-05,1.62e-05,8.07e-05,0.0014663,0.0039052,0.0062291,0.0056106,0.032635,0.0011645,-0.0065802,-0.015448,-0.021667,-0.043581,-0.040231,0.0040517,0.0065802,0.014429,0.023413,0.023972,0.043581,2.9527,2.4443,2.3665,80.0068
